Ore Name,ItemStack,Item ID,Display Name,Wildcard
ingotEnergeticAlloy,1xitem.itemAlloy@1,EnderIO:itemAlloy,Energetic Alloy,false
ingotFairy,1xitem.metal.item.ingotFunStuff@0,ExtraTiC:funStuffIngot,Fairy Ingot,false
ingotGold,1xitem.ingotGold@0,minecraft:gold_ingot,Gold Ingot,false
ingotGraphite,1xitem.ingot@2,BigReactors:BRIngot,Graphite Bar,false
ingotInvar,1xitem.thermalfoundation.material@72,ThermalFoundation:material,Invar Ingot,false
ingotIron,1xitem.ingotIron@0,minecraft:iron_ingot,Iron Ingot,false
ingotLead,1xitem.thermalfoundation.material@67,ThermalFoundation:material,Lead Ingot,false
ingotLead,1xitem.railcraft.ingot@3,Railcraft:ingot,Lead Ingot,false
ingotLudicrite,1xitem.ingot@8,BigReactors:BRIngot,Ludicrite Ingot,false
ingotLumium,1xitem.thermalfoundation.material@75,ThermalFoundation:material,Lumium Ingot,false
ingotManasteel,1xitem.manaResource@0,Botania:manaResource,Manasteel Ingot,false
ingotManyullyn,1xitem.tconstruct.Materials@5,TConstruct:materials,Manyullyn Ingot,false
ingotMeat,1xitem.mfr.meat.ingot.cooked@0,MineFactoryReloaded:meat.ingot.cooked,Cooked Meat Ingot,false
ingotMeatRaw,1xitem.mfr.meat.ingot.raw@0,MineFactoryReloaded:meat.ingot.raw,Raw Meat Ingot,false
ingotMithril,1xitem.thermalfoundation.material@70,ThermalFoundation:material,Mana Infused Ingot,false
ingotNickel,1xitem.thermalfoundation.material@68,ThermalFoundation:material,Ferrous Ingot,false
ingotObsidian,1xitem.tconstruct.Materials@18,TConstruct:materials,Obsidian Ingot,false
ingotOsmium,1xitem.null@1,Mekanism:Ingot,Osmium Ingot,false
ingotPhasedGold,1xitem.itemAlloy@2,EnderIO:itemAlloy,Vibrant Alloy,false
ingotPhasedIron,1xitem.itemAlloy@5,EnderIO:itemAlloy,Pulsating Iron,false
ingotPigIron,1xitem.tconstruct.Materials@34,TConstruct:materials,Pig Iron Ingot,false
ingotPlatinum,1xitem.thermalfoundation.material@69,ThermalFoundation:material,Shiny Ingot,false
ingotPlutonium,1xitem.ingot@3,BigReactors:BRIngot,Blutonium Ingot,false
ingotPokefennium,1xitem.metal.item.ingotFunStuff@1,ExtraTiC:funStuffIngot,Pokefennium Ingot,false
ingotRed_aurum,1xitem.metal.item.ingotFunStuff@2,ExtraTiC:funStuffIngot,RedAurum Ingot,false
ingotRedstoneAlloy,1xitem.itemAlloy@3,EnderIO:itemAlloy,Redstone Alloy,false
ingotRefinedGlowstone,1xitem.null@3,Mekanism:Ingot,Glowstone Ingot,false
ingotRefinedObsidian,1xitem.null@0,Mekanism:Ingot,Refined Obsidian Ingot,false
ingotSignalum,1xitem.thermalfoundation.material@74,ThermalFoundation:material,Signalum Ingot,false
ingotSilver,1xitem.thermalfoundation.material@66,ThermalFoundation:material,Silver Ingot,false
ingotSoularium,1xitem.itemAlloy@7,EnderIO:itemAlloy,Soularium,false
ingotSteel,1xitem.railcraft.ingot@0,Railcraft:ingot,Steel Ingot,false
ingotSteel,1xitem.tconstruct.Materials@16,TConstruct:materials,Steel Ingot,false
ingotSteel,1xitem.null@4,Mekanism:Ingot,Steel Ingot,false
ingotTerrasteel,1xitem.manaResource@4,Botania:manaResource,Terrasteel Ingot,false
ingotThaumium,1xitem.ItemResource@2,Thaumcraft:ItemResource,Thaumium Ingot,false
ingotTin,1xitem.thermalfoundation.material@65,ThermalFoundation:material,Tin Ingot,false
ingotTin,1xitem.for.ingotTin@0,Forestry:ingotTin,Tin Ingot,false
ingotTin,1xitem.railcraft.ingot@2,Railcraft:ingot,Tin Ingot,false
ingotTin,1xitem.tconstruct.Materials@10,TConstruct:materials,Tin Ingot,false
ingotTin,1xitem.null@6,Mekanism:Ingot,Tin Ingot,false
ingotUnstable,1xitem.extrautils:unstableingot@0,ExtraUtilities:unstableingot,Unstable Ingot,false
ingotUnstable,1xitem.extrautils:unstableingot@2,ExtraUtilities:unstableingot,"Mobius ""Unstable/Stable"" Ingot",false
ingotUranium,1xitem.ingot@0,BigReactors:BRIngot,Yellorium Ingot,false
ingotVoid,1xitem.ItemResource@16,Thaumcraft:ItemResource,Void metal Ingot,false
ingotYellorium,1xitem.ingot@0,BigReactors:BRIngot,Yellorium Ingot,false
ironRod,1xitem.tconstruct.ToolRod@2,TConstruct:toolRod,Iron Tool Rod,false
itemBeeswax,1xitem.for.beeswax@0,Forestry:beeswax,Beeswax,false
itemBioFuel,1xitem.BioFuel@0,Mekanism:BioFuel,Bio Fuel,false
itemCharcoalSugar,1xitem.mfr.sugarcharcoal@0,MineFactoryReloaded:sugarcharcoal,Sugar Charcoal,false
itemCompressedCarbon,1xitem.CompressedCarbon@0,Mekanism:CompressedCarbon,Compressed Carbon,false
itemEnrichedAlloy,1xitem.EnrichedAlloy@0,Mekanism:EnrichedAlloy,Enriched Alloy,false
itemIlluminatedPanel,1xitem.appliedenergistics2.ItemPart@180,appliedenergistics2:item.ItemMultiPart,Illuminated Panel,false
itemIlluminatedPanel,1xitem.appliedenergistics2.ItemPart@160,appliedenergistics2:item.ItemMultiPart,Bright Illuminated Panel,false
itemIlluminatedPanel,1xitem.appliedenergistics2.ItemPart@200,appliedenergistics2:item.ItemMultiPart,Dark Illuminated Panel,false
itemPollen,1xitem.for.pollen@0,Forestry:pollen,Pollen Cluster,false
itemRawRubber,1xitem.mfr.rubber.raw@0,MineFactoryReloaded:rubber.raw,Raw Rubber,false
itemRawRubber,1xitem.tconstruct.Materials@36,TConstruct:materials,Ball of Glue,false
itemRubber,1xitem.mfr.rubber.bar@0,MineFactoryReloaded:rubber.bar,Rubber Bar,false
itemSalt,1xitem.Salt@0,Mekanism:Salt,Salt,false
itemSilicon,1xitem.itemMaterial@0,EnderIO:itemMaterial,Silicon,false
itemSkull,1xitem.skull@32767,minecraft:skull,(wildcard),true
itemSkull,1xtile.blockEndermanSkull@0,EnderIO:blockEndermanSkull,Enderman Head,false
lavastone,1xtile.chisel.lavastone@0,chisel:lavastone,Lavastone,false
leavesRubber,1xtile.mfr.rubberwood.leaves@0,MineFactoryReloaded:rubberwood.leaves,Rubber Leaves,false
lexicaBotania,1xitem.lexicon@0,Botania:lexicon,Lexica Botania,false
limestone,1xtile.chisel.limestone@0,chisel:limestone,Limestone,false
listAllfruit,1xitem.food@3,BiomesOPlenty:food,Peach,false
listAllfruit,1xitem.food@8,BiomesOPlenty:food,Persimmon,false
listAllfruit,1xitem.food@12,BiomesOPlenty:food,Pear,false
listAllmeatcooked,1xitem.mfr.meat.ingot.cooked@0,MineFactoryReloaded:meat.ingot.cooked,Cooked Meat Ingot,false
listAllmeatraw,1xitem.mfr.meat.ingot.raw@0,MineFactoryReloaded:meat.ingot.raw,Raw Meat Ingot,false
listAllmilk,1xitem.mfr.milkbottle@0,MineFactoryReloaded:milkbottle,Milk Bottle,false
listAllmilk,1xitem.mfr.bucket.milk@0,minecraft:milk_bucket,Milk Bucket,false
listAllmilk,1xitem.iguana.tcon.clayBucket.Milk@0,IguanaTweaksTConstruct:clayBucketMilk,Milk Clay Bucket,false
listAllrootveggie,1xitem.food@11,BiomesOPlenty:food,Turnip,false
listAllseed,1xitem.turnipSeeds@0,BiomesOPlenty:turnipSeeds,Turnip Seeds,false
listAllveggie,1xitem.food@11,BiomesOPlenty:food,Turnip,false
listAllwater,1xitem.bucketWater@0,minecraft:water_bucket,Water Bucket,false
listAllwater,1xitem.potion@0,minecraft:potion,Water Bottle,false
listAllwater,1xitem.iguana.tcon.clayBucket.Water@0,IguanaTweaksTConstruct:clayBucketWater,Water Clay Bucket,false
livingRoot,1xitem.manaResource@20,Botania:manaResource,Living Root,false
livingrock,1xtile.livingrock@0,Botania:livingrock,Livingrock,false
livingwood,1xtile.livingwood@0,Botania:livingwood,Livingwood,false
livingwoodTwig,1xitem.manaResource@3,Botania:manaResource,Livingwood Twig,false
logWood,1xtile.log@32767,minecraft:log,(wildcard),true
logWood,1xtile.log@32767,minecraft:log2,(wildcard),true
logWood,1xtile.logs1@0,BiomesOPlenty:logs1,Sacred Oak Wood,false
logWood,1xtile.logs2@0,BiomesOPlenty:logs2,Ethereal Wood,false
logWood,1xtile.logs3@0,BiomesOPlenty:logs3,Redwood Wood,false
logWood,1xtile.logs4@0,BiomesOPlenty:logs4,Pine Wood,false
logWood,1xtile.logs1@1,BiomesOPlenty:logs1,Cherry Wood,false
logWood,1xtile.logs2@1,BiomesOPlenty:logs2,Magic Wood,false
logWood,1xtile.logs3@1,BiomesOPlenty:logs3,Willow Wood,false
logWood,1xtile.logs4@1,BiomesOPlenty:logs4,Hellbark Wood,false
logWood,1xtile.logs1@2,BiomesOPlenty:logs1,Dark Wood,false
logWood,1xtile.logs2@2,BiomesOPlenty:logs2,Mangrove Wood,false
logWood,1xtile.logs3@2,BiomesOPlenty:logs3,Dead Wood,false
logWood,1xtile.logs4@2,BiomesOPlenty:logs4,Jacaranda Wood,false
logWood,1xtile.logs1@3,BiomesOPlenty:logs1,Fir Wood,false
logWood,1xtile.logs2@3,BiomesOPlenty:logs2,Palm Wood,false
logWood,1xtile.logs3@3,BiomesOPlenty:logs3,Giant Flower Stem,false
logWood,1xtile.logs4@3,BiomesOPlenty:logs4,Mahogany Wood,false
logWood,1xtile.blockMagicalLog@0,Thaumcraft:blockMagicalLog,Greatwood Log,false
logWood,1xtile.blockMagicalLog@1,Thaumcraft:blockMagicalLog,Silverwood Log,false
logWood,1xtile.for.log1@32767,Forestry:log1,(wildcard),true
logWood,1xtile.for.log2@32767,Forestry:log2,(wildcard),true
logWood,1xtile.for.log3@32767,Forestry:log3,(wildcard),true
logWood,1xtile.for.log4@32767,Forestry:log4,(wildcard),true
logWood,1xtile.for.log5@32767,Forestry:log5,(wildcard),true
logWood,1xtile.for.log6@32767,Forestry:log6,(wildcard),true
logWood,1xtile.for.log7@32767,Forestry:log7,(wildcard),true
logWood,1xtile.for.log8@32767,Forestry:log8,(wildcard),true
logWood,1xtile.for.fireproofLog1@32767,Forestry:fireproofLog1,(wildcard),true
logWood,1xtile.for.fireproofLog2@32767,Forestry:fireproofLog2,(wildcard),true
logWood,1xtile.for.fireproofLog3@32767,Forestry:fireproofLog3,(wildcard),true
logWood,1xtile.for.fireproofLog4@32767,Forestry:fireproofLog4,(wildcard),true
logWood,1xtile.for.fireproofLog5@32767,Forestry:fireproofLog5,(wildcard),true
logWood,1xtile.for.fireproofLog6@32767,Forestry:fireproofLog6,(wildcard),true
logWood,1xtile.for.fireproofLog7@32767,Forestry:fireproofLog7,(wildcard),true
logWood,1xtile.for.fireproofLog8@32767,Forestry:fireproofLog8,(wildcard),true
logWood,1xtile.witchery:witchlog@32767,witchery:witchlog,(wildcard),true
manaDiamond,1xitem.manaResource@2,Botania:manaResource,Mana Diamond,false
manaPearl,1xitem.manaResource@1,Botania:manaResource,Mana Pearl,false
manaPetalBlack,1xitem.manaPetal@15,Botania:manaPetal,Black Mana Petal,false
manaPetalBlue,1xitem.manaPetal@11,Botania:manaPetal,Blue Mana Petal,false
manaPetalBrown,1xitem.manaPetal@12,Botania:manaPetal,Brown Mana Petal,false
manaPetalCyan,1xitem.manaPetal@9,Botania:manaPetal,Cyan Mana Petal,false
manaPetalGray,1xitem.manaPetal@7,Botania:manaPetal,Gray Mana Petal,false
manaPetalGreen,1xitem.manaPetal@13,Botania:manaPetal,Green Mana Petal,false
manaPetalLightBlue,1xitem.manaPetal@3,Botania:manaPetal,Light Blue Mana Petal,false
manaPetalLightGray,1xitem.manaPetal@8,Botania:manaPetal,Light Gray Mana Petal,false
manaPetalLime,1xitem.manaPetal@5,Botania:manaPetal,Lime Mana Petal,false
manaPetalMagenta,1xitem.manaPetal@2,Botania:manaPetal,Magenta Mana Petal,false
manaPetalOrange,1xitem.manaPetal@1,Botania:manaPetal,Orange Mana Petal,false
manaPetalPink,1xitem.manaPetal@6,Botania:manaPetal,Pink Mana Petal,false
manaPetalPurple,1xitem.manaPetal@10,Botania:manaPetal,Purple Mana Petal,false
manaPetalRed,1xitem.manaPetal@14,Botania:manaPetal,Red Mana Petal,false
manaPetalWhite,1xitem.manaPetal@0,Botania:manaPetal,White Mana Petal,false
manaPetalYellow,1xitem.manaPetal@4,Botania:manaPetal,Yellow Mana Petal,false
manaString,1xitem.manaResource@16,Botania:manaResource,Mana Infused String,false
manyullynRod,1xitem.tconstruct.ToolRod@12,TConstruct:toolRod,Manyullyn Tool Rod,false
marble,1xtile.chisel.marble@0,chisel:marble,Marble,false
mycelium,1xtile.mycel@0,minecraft:mycelium,Mycelium,false
mysticFlowerBlack,1xtile.flower@15,Botania:flower,Mystical Black Flower,false
mysticFlowerBlackDouble,1xtile.doubleFlower2@7,Botania:doubleFlower2,Tall Mystical Black Flower,false
mysticFlowerBlue,1xtile.flower@11,Botania:flower,Mystical Blue Flower,false
mysticFlowerBlueDouble,1xtile.doubleFlower2@3,Botania:doubleFlower2,Tall Mystical Blue Flower,false
mysticFlowerBrown,1xtile.flower@12,Botania:flower,Mystical Brown Flower,false
mysticFlowerBrownDouble,1xtile.doubleFlower2@4,Botania:doubleFlower2,Tall Mystical Brown Flower,false
mysticFlowerCyan,1xtile.flower@9,Botania:flower,Mystical Cyan Flower,false
mysticFlowerCyanDouble,1xtile.doubleFlower2@1,Botania:doubleFlower2,Tall Mystical Cyan Flower,false
mysticFlowerGray,1xtile.flower@7,Botania:flower,Mystical Gray Flower,false
mysticFlowerGrayDouble,1xtile.doubleFlower1@7,Botania:doubleFlower1,Tall Mystical Gray Flower,false
mysticFlowerGreen,1xtile.flower@13,Botania:flower,Mystical Green Flower,false
mysticFlowerGreenDouble,1xtile.doubleFlower2@5,Botania:doubleFlower2,Tall Mystical Green Flower,false
mysticFlowerLightBlue,1xtile.flower@3,Botania:flower,Mystical Light Blue Flower,false
mysticFlowerLightBlueDouble,1xtile.doubleFlower1@3,Botania:doubleFlower1,Tall Mystical Light Blue Flower,false
mysticFlowerLightGray,1xtile.flower@8,Botania:flower,Mystical Light Gray Flower,false
mysticFlowerLightGrayDouble,1xtile.doubleFlower2@0,Botania:doubleFlower2,Tall Mystical Light Gray Flower,false
mysticFlowerLime,1xtile.flower@5,Botania:flower,Mystical Lime Flower,false
mysticFlowerLimeDouble,1xtile.doubleFlower1@5,Botania:doubleFlower1,Tall Mystical Lime Flower,false
mysticFlowerMagenta,1xtile.flower@2,Botania:flower,Mystical Magenta Flower,false
mysticFlowerMagentaDouble,1xtile.doubleFlower1@2,Botania:doubleFlower1,Tall Mystical Magenta Flower,false
mysticFlowerOrange,1xtile.flower@1,Botania:flower,Mystical Orange Flower,false
mysticFlowerOrangeDouble,1xtile.doubleFlower1@1,Botania:doubleFlower1,Tall Mystical Orange Flower,false
mysticFlowerPink,1xtile.flower@6,Botania:flower,Mystical Pink Flower,false
mysticFlowerPinkDouble,1xtile.doubleFlower1@6,Botania:doubleFlower1,Tall Mystical Pink Flower,false
mysticFlowerPurple,1xtile.flower@10,Botania:flower,Mystical Purple Flower,false
mysticFlowerPurpleDouble,1xtile.doubleFlower2@2,Botania:doubleFlower2,Tall Mystical Purple Flower,false
mysticFlowerRed,1xtile.flower@14,Botania:flower,Mystical Red Flower,false
mysticFlowerRedDouble,1xtile.doubleFlower2@6,Botania:doubleFlower2,Tall Mystical Red Flower,false
mysticFlowerWhite,1xtile.flower@0,Botania:flower,Mystical White Flower,false
mysticFlowerWhiteDouble,1xtile.doubleFlower1@0,Botania:doubleFlower1,Tall Mystical White Flower,false
mysticFlowerYellow,1xtile.flower@4,Botania:flower,Mystical Yellow Flower,false
mysticFlowerYellowDouble,1xtile.doubleFlower1@4,Botania:doubleFlower1,Tall Mystical Yellow Flower,false
netherrack,1xtile.hellrock@0,minecraft:netherrack,Netherrack,false
netherrackRod,1xitem.tconstruct.ToolRod@7,TConstruct:toolRod,Netherrack Tool Rod,false
nuggetAluminium,1xitem.oreberry@4,TConstruct:oreBerries,Aluminum Oreberry,false
nuggetAluminium,1xitem.tconstruct.Materials@22,TConstruct:materials,Aluminum Nugget,false
nuggetAluminiumBrass,1xitem.tconstruct.Materials@24,TConstruct:materials,Aluminum Brass Nugget,false
nuggetAluminum,1xitem.oreberry@4,TConstruct:oreBerries,Aluminum Oreberry,false
nuggetAluminum,1xitem.tconstruct.Materials@22,TConstruct:materials,Aluminum Nugget,false
nuggetAluminumBrass,1xitem.tconstruct.Materials@24,TConstruct:materials,Aluminum Brass Nugget,false
nuggetAlumite,1xitem.tconstruct.Materials@32,TConstruct:materials,Alumite Nugget,false
nuggetArdite,1xitem.tconstruct.Materials@29,TConstruct:materials,Ardite Nugget,false
nuggetBronze,1xitem.thermalfoundation.material@105,ThermalFoundation:material,Bronze Nugget,false
nuggetBronze,1xitem.tconstruct.Materials@31,TConstruct:materials,Bronze Nugget,false
nuggetCobalt,1xitem.tconstruct.Materials@28,TConstruct:materials,Cobalt Nugget,false
nuggetCopper,1xitem.thermalfoundation.material@96,ThermalFoundation:material,Copper Nugget,false
nuggetCopper,1xitem.ItemNugget@1,Thaumcraft:ItemNugget,Copper Nugget,false
nuggetCopper,1xitem.railcraft.nugget@2,Railcraft:nugget,Copper Nugget,false
nuggetCopper,1xitem.oreberry@2,TConstruct:oreBerries,Copper Oreberry,false
nuggetCopper,1xitem.tconstruct.Materials@20,TConstruct:materials,Copper Nugget,false
nuggetElectrum,1xitem.thermalfoundation.material@103,ThermalFoundation:material,Electrum Nugget,false
nuggetElectrumFlux,1xitem.redstonearsenal.material@64,RedstoneArsenal:material,Fluxed Electrum Nugget,false
nuggetElvenElementium,1xitem.manaResource@19,Botania:manaResource,Elementium Nugget,false
nuggetEnderium,1xitem.thermalfoundation.material@108,ThermalFoundation:material,Enderium Nugget,false
nuggetGold,1xitem.goldNugget@0,minecraft:gold_nugget,Gold Nugget,false
nuggetGold,1xitem.ItemResource@18,Thaumcraft:ItemResource,Gold Coin,false
nuggetGold,1xitem.oreberry@1,TConstruct:oreBerries,Gold Oreberry,false
nuggetInvar,1xitem.thermalfoundation.material@104,ThermalFoundation:material,Invar Nugget,false
nuggetIron,1xitem.thermalfoundation.material@8,ThermalFoundation:material,Iron Nugget,false
nuggetIron,1xitem.ItemNugget@0,Thaumcraft:ItemNugget,Iron Nugget,false
nuggetIron,1xitem.railcraft.nugget@0,Railcraft:nugget,Iron Nugget,false
nuggetIron,1xitem.oreberry@0,TConstruct:oreBerries,Iron Oreberry,false
nuggetIron,1xitem.tconstruct.Materials@19,TConstruct:materials,Iron Nugget,false
nuggetLead,1xitem.thermalfoundation.material@99,ThermalFoundation:material,Lead Nugget,false
nuggetLead,1xitem.ItemNugget@4,Thaumcraft:ItemNugget,Lead Nugget,false
nuggetLead,1xitem.railcraft.nugget@4,Railcraft:nugget,Lead Nugget,false
nuggetLumium,1xitem.thermalfoundation.material@107,ThermalFoundation:material,Lumium Nugget,false
nuggetManasteel,1xitem.manaResource@17,Botania:manaResource,Manasteel Nugget,false
nuggetManyullyn,1xitem.tconstruct.Materials@30,TConstruct:materials,Manyullyn Nugget,false
nuggetMeat,1xitem.mfr.meat.nugget.cooked@0,MineFactoryReloaded:meat.nugget.cooked,"Cooked ""Meat"" Nugget",false
nuggetMeatRaw,1xitem.mfr.meat.nugget.raw@0,MineFactoryReloaded:meat.nugget.raw,"Raw ""Meat"" Nugget",false
nuggetMithril,1xitem.thermalfoundation.material@102,ThermalFoundation:material,Mana Infused Nugget,false
nuggetNickel,1xitem.thermalfoundation.material@100,ThermalFoundation:material,Ferrous Nugget,false
nuggetObsidian,1xitem.tconstruct.Materials@27,TConstruct:materials,Obsidian Nugget,false
nuggetOsmium,1xitem.aobd.nuggetOsmium@0,aobd:nuggetOsmium,Osmium Nugget,false
nuggetPigIron,1xitem.tconstruct.Materials@35,TConstruct:materials,Pig Iron Platter,false
nuggetPlatinum,1xitem.thermalfoundation.material@101,ThermalFoundation:material,Shiny Nugget,false
nuggetPulsatingIron,1xitem.itemMaterial@3,EnderIO:itemMaterial,Pulsating Iron Nugget,false
nuggetQuicksilver,1xitem.ItemResource@3,Thaumcraft:ItemResource,Quicksilver,false
nuggetSignalum,1xitem.thermalfoundation.material@106,ThermalFoundation:material,Signalum Nugget,false
nuggetSilver,1xitem.thermalfoundation.material@98,ThermalFoundation:material,Silver Nugget,false
nuggetSilver,1xitem.ItemNugget@3,Thaumcraft:ItemNugget,Silver Nugget,false
nuggetSteel,1xitem.railcraft.nugget@1,Railcraft:nugget,Steel Nugget,false
nuggetSteel,1xitem.tconstruct.Materials@33,TConstruct:materials,Steel Nugget,false
nuggetTerrasteel,1xitem.manaResource@18,Botania:manaResource,Terrasteel Nugget,false
nuggetThaumium,1xitem.ItemNugget@6,Thaumcraft:ItemNugget,Thaumium Nugget,false
nuggetTin,1xitem.thermalfoundation.material@97,ThermalFoundation:material,Tin Nugget,false
nuggetTin,1xitem.ItemNugget@2,Thaumcraft:ItemNugget,Tin Nugget,false
nuggetTin,1xitem.railcraft.nugget@3,Railcraft:nugget,Tin Nugget,false
nuggetTin,1xitem.oreberry@3,TConstruct:oreBerries,Tin Oreberry,false
nuggetTin,1xitem.tconstruct.Materials@21,TConstruct:materials,Tin Nugget,false
nuggetUnstable,1xitem.extrautils:unstableingot@1,ExtraUtilities:unstableingot,Semi-stable Nugget,false
nuggetVibrantAlloy,1xitem.itemMaterial@4,EnderIO:itemMaterial,Vibrant Alloy Nugget,false
nuggetVoid,1xitem.ItemNugget@7,Thaumcraft:ItemNugget,Void metal Nugget,false
nuggetYellorium,1xitem.aobd.nuggetYellorium@0,aobd:nuggetYellorium,Yellorium Nugget,false
obsidian,1xtile.extrautils:color_obsidian@0,ExtraUtilities:color_obsidian,Colored Obsidian (White Frequency),false
obsidian,1xtile.extrautils:color_obsidian@1,ExtraUtilities:color_obsidian,Colored Obsidian (Orange Frequency),false
obsidian,1xtile.extrautils:color_obsidian@2,ExtraUtilities:color_obsidian,Colored Obsidian (Magenta Frequency),false
obsidian,1xtile.extrautils:color_obsidian@3,ExtraUtilities:color_obsidian,Colored Obsidian (Light Blue Frequency),false
obsidian,1xtile.extrautils:color_obsidian@4,ExtraUtilities:color_obsidian,Colored Obsidian (Yellow Frequency),false
obsidian,1xtile.extrautils:color_obsidian@5,ExtraUtilities:color_obsidian,Colored Obsidian (Lime Frequency),false
obsidian,1xtile.extrautils:color_obsidian@6,ExtraUtilities:color_obsidian,Colored Obsidian (Pink Frequency),false
obsidian,1xtile.extrautils:color_obsidian@7,ExtraUtilities:color_obsidian,Colored Obsidian (Gray Frequency),false
obsidian,1xtile.extrautils:color_obsidian@8,ExtraUtilities:color_obsidian,Colored Obsidian (Light Gray Frequency),false
obsidian,1xtile.extrautils:color_obsidian@9,ExtraUtilities:color_obsidian,Colored Obsidian (Cyan Frequency),false
obsidian,1xtile.extrautils:color_obsidian@10,ExtraUtilities:color_obsidian,Colored Obsidian (Purple Frequency),false
obsidian,1xtile.extrautils:color_obsidian@11,ExtraUtilities:color_obsidian,Colored Obsidian (Blue Frequency),false
obsidian,1xtile.extrautils:color_obsidian@12,ExtraUtilities:color_obsidian,Colored Obsidian (Brown Frequency),false
obsidian,1xtile.extrautils:color_obsidian@13,ExtraUtilities:color_obsidian,Colored Obsidian (Green Frequency),false
obsidian,1xtile.extrautils:color_obsidian@14,ExtraUtilities:color_obsidian,Colored Obsidian (Red Frequency),false
obsidian,1xtile.extrautils:color_obsidian@15,ExtraUtilities:color_obsidian,Colored Obsidian (Black Frequency),false
obsidianBlack,1xtile.extrautils:color_obsidian@0,ExtraUtilities:color_obsidian,Colored Obsidian (White Frequency),false
obsidianBlue,1xtile.extrautils:color_obsidian@4,ExtraUtilities:color_obsidian,Colored Obsidian (Yellow Frequency),false
obsidianBrown,1xtile.extrautils:color_obsidian@3,ExtraUtilities:color_obsidian,Colored Obsidian (Light Blue Frequency),false
obsidianCyan,1xtile.extrautils:color_obsidian@6,ExtraUtilities:color_obsidian,Colored Obsidian (Pink Frequency),false
obsidianGray,1xtile.extrautils:color_obsidian@8,ExtraUtilities:color_obsidian,Colored Obsidian (Light Gray Frequency),false
obsidianGreen,1xtile.extrautils:color_obsidian@2,ExtraUtilities:color_obsidian,Colored Obsidian (Magenta Frequency),false
obsidianLightBlue,1xtile.extrautils:color_obsidian@12,ExtraUtilities:color_obsidian,Colored Obsidian (Brown Frequency),false
obsidianLightGray,1xtile.extrautils:color_obsidian@7,ExtraUtilities:color_obsidian,Colored Obsidian (Gray Frequency),false
obsidianLime,1xtile.extrautils:color_obsidian@10,ExtraUtilities:color_obsidian,Colored Obsidian (Purple Frequency),false
obsidianMagenta,1xtile.extrautils:color_obsidian@13,ExtraUtilities:color_obsidian,Colored Obsidian (Green Frequency),false
obsidianOrange,1xtile.extrautils:color_obsidian@14,ExtraUtilities:color_obsidian,Colored Obsidian (Red Frequency),false
obsidianPink,1xtile.extrautils:color_obsidian@9,ExtraUtilities:color_obsidian,Colored Obsidian (Cyan Frequency),false
obsidianPurple,1xtile.extrautils:color_obsidian@5,ExtraUtilities:color_obsidian,Colored Obsidian (Lime Frequency),false
obsidianRed,1xtile.extrautils:color_obsidian@1,ExtraUtilities:color_obsidian,Colored Obsidian (Orange Frequency),false
obsidianRod,1xitem.tconstruct.ToolRod@6,TConstruct:toolRod,Obsidian Tool Rod,false
obsidianWhite,1xtile.extrautils:color_obsidian@15,ExtraUtilities:color_obsidian,Colored Obsidian (Black Frequency),false
obsidianYellow,1xtile.extrautils:color_obsidian@11,ExtraUtilities:color_obsidian,Colored Obsidian (Blue Frequency),false
oreAluminium,1xtile.tconstruct.stoneore@5,TConstruct:SearedBrick,Aluminum Ore,false
oreAluminium,1xtile.tconstruct.gravelore@4,TConstruct:GravelOre,Aluminum Gravel Ore,false
oreAluminum,1xtile.tconstruct.stoneore@5,TConstruct:SearedBrick,Aluminum Ore,false
oreAluminum,1xtile.tconstruct.gravelore@4,TConstruct:GravelOre,Aluminum Gravel Ore,false
oreAmber,1xtile.gemOre@14,BiomesOPlenty:gemOre,Amber Ore,false
oreAmber,1xtile.blockCustomOre@7,Thaumcraft:blockCustomOre,Amber Bearing Stone,false
oreApatite,1xtile.for.resources@0,Forestry:resources,Apatite Ore,false
oreArdite,1xtile.tconstruct.stoneore@2,TConstruct:SearedBrick,Ardite Ore,false
oreCertusQuartz,1xtile.appliedenergistics2.OreQuartz@0,appliedenergistics2:tile.OreQuartz,Certus Quartz Ore,false
oreCertusQuartz,1xtile.appliedenergistics2.OreQuartzCharged@0,appliedenergistics2:tile.OreQuartzCharged,Charged Certus Quartz Ore,false
oreCinnabar,1xtile.blockCustomOre@0,Thaumcraft:blockCustomOre,Cinnabar Ore,false
oreCoal,1xtile.oreCoal@0,minecraft:coal_ore,Coal Ore,false
oreCobalt,1xtile.tconstruct.stoneore@1,TConstruct:SearedBrick,Cobalt Ore,false
oreCobalt,1xtile.tconstruct.gravelore@5,TConstruct:GravelOre,Cobalt Gravel Ore,false
oreCopper,1xtile.thermalfoundation.ore@0,ThermalFoundation:Ore,Copper Ore,false
oreCopper,1xtile.for.resources@1,Forestry:resources,Copper Ore,false
oreCopper,1xtile.tconstruct.stoneore@3,TConstruct:SearedBrick,Copper Ore,false
oreCopper,1xtile.tconstruct.gravelore@2,TConstruct:GravelOre,Copper Gravel Ore,false
oreCopper,1xtile.OreBlock@1,Mekanism:OreBlock,Copper Ore,false
oreDiamond,1xtile.oreDiamond@0,minecraft:diamond_ore,Diamond Ore,false
oreDiamond,1xtile.railcraft.ore@2,Railcraft:ore,Dark Diamond Ore,false
oreEmerald,1xtile.oreEmerald@0,minecraft:emerald_ore,Emerald Ore,false
